name,Pres01,Pres02,Pres03,Pres04,Pres05,Pres06,Pres07,Deg01,Deg02,Deg03,Deg04,Deg05,Deg06,Deg07
Gillisia,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.00087,0.00112,0.0
Gilvibacter,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.00112,0.0
Gilvimarinus,0.0,0.00132,0.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.00185,0.00182,0.00217,0.00447,0.0
Gimesia,0.01668,0.02119,0.02669,0.02475,0.01403,0.01355,0.01207,0.01865,0.01448,0.02039,0.01574,0.0104,0.03128,0.02385
Gimibacter,0.01043,0.00662,0.00445,0.009,0.00842,0.00678,0.0,0.00622,0.0,0.00371,0.00545,0.00607,0.00335,0.00596
Glaciecola,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.00335,0.00119
Glaciibacter,0.00209,0.00397,0.00593,0.009,0.00281,0.01162,0.01207,0.00622,0.0,0.00185,0.00242,0.00217,0.00335,0.01073
Glaciihabitans,0.00626,0.00265,0.00741,0.006,0.0,0.00775,0.0,0.00746,0.00869,0.00556,0.00727,0.00563,0.00559,0.00238
Glaciimonas,0.00626,0.00132,0.00297,0.00225,0.00702,0.00387,0.00402,0.00124,0.01158,0.00371,0.00363,0.00217,0.00782,0.00238
Gladiatorvirus,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glaesserella,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.00242,0.00043,0.00894,0.00238
Gleimia,0.0,0.0,0.0,0.00225,0.0,0.00387,0.0,0.00373,0.0029,0.00556,0.00061,0.00217,0.00112,0.00119
Globicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.00124,0.0,0.0,0.0,0.00043,0.0,0.0
Gloeobacter,0.01668,0.11259,0.02224,0.00675,0.00982,0.01646,0.01207,0.01492,0.02896,0.01854,0.00848,0.0039,0.01899,0.01908
Gloeocapsa,0.00209,0.00132,0.0,0.0,0.0,0.00097,0.0,0.00124,0.0,0.00185,0.0,0.0,0.0,0.00119
Gloeomargarita,0.0,0.0,0.0,0.00075,0.0,0.0,0.00402,0.0,0.00579,0.0,0.0,0.0,0.0,0.00119
Gloeothece,0.0,0.0,0.0,0.00075,0.0,0.0029,0.0,0.0,0.0,0.00371,0.0,0.00087,0.0067,0.00596
Gluconacetobacter,0.0146,0.00795,0.01038,0.0225,0.01263,0.02517,0.01609,0.00622,0.01158,0.00371,0.00484,0.00954,0.01229,0.00835
Gluconobacter,0.01877,0.01722,0.02372,0.018,0.02526,0.01936,0.00402,0.0199,0.01448,0.0241,0.00848,0.0078,0.02234,0.00715
Glutamicibacter,0.02085,0.00795,0.02076,0.018,0.02386,0.04066,0.01207,0.0286,0.03475,0.01854,0.01332,0.02774,0.02011,0.0155
Glycocaulis,0.00626,0.0053,0.00148,0.00525,0.00281,0.00581,0.0,0.00249,0.0,0.00371,0.00484,0.00303,0.01005,0.00477
Gordonia,0.16265,0.14836,0.20907,0.21072,0.19505,0.25559,0.12468,0.18528,0.25193,0.23176,0.14654,0.22105,0.13852,0.17647
Gordonibacter,0.00417,0.00795,0.00593,0.00375,0.01123,0.00871,0.02413,0.00995,0.00579,0.01669,0.00363,0.0026,0.00894,0.00954
Gottfriedia,0.0,0.00132,0.0,0.0015,0.0,0.0,0.0,0.00249,0.0,0.0,0.00121,0.0013,0.0,0.0
Gottschalkia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.0,0.0
Gracilibacillus,0.00209,0.0,0.00297,0.00075,0.0014,0.00194,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.00119
Gracilinema,0.0,0.0,0.0,0.00225,0.00281,0.0,0.0,0.00124,0.0,0.00371,0.0,0.00043,0.00112,0.0
Granulibacter,0.01043,0.01457,0.01335,0.02325,0.02666,0.02324,0.00804,0.00373,0.0029,0.01298,0.00545,0.0052,0.01676,0.00954
Granulicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.00043,0.0,0.0
Granulicella,0.06673,0.04769,0.05338,0.04049,0.087,0.10165,0.04022,0.06591,0.08687,0.03894,0.02604,0.0078,0.07484,0.07273
Granulosicoccus,0.00209,0.00397,0.00297,0.00675,0.00561,0.0029,0.0,0.00373,0.0,0.00742,0.00424,0.00303,0.00894,0.00238
Grimontia,0.00209,0.00132,0.0,0.0015,0.0014,0.0029,0.00402,0.00124,0.0,0.00185,0.00121,0.00217,0.00559,0.0
Gryllotalpicola,0.01043,0.02119,0.01631,0.0075,0.0014,0.01065,0.01207,0.00995,0.00579,0.00927,0.00727,0.01127,0.00894,0.00954
Gualtarvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Gudongella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Guillardia,0.00626,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.00742,0.00121,0.00087,0.0,0.00119
Gullanella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Gulosibacter,0.00626,0.01192,0.00593,0.0165,0.00561,0.00678,0.01207,0.00746,0.00579,0.00371,0.00787,0.01907,0.00894,0.00954
Guyparkeria,0.01043,0.01325,0.01186,0.02625,0.01684,0.02033,0.01207,0.02238,0.03185,0.01298,0.01272,0.00563,0.01564,0.01908
Gymnodinialimonas,0.00417,0.00397,0.0089,0.01125,0.00842,0.01162,0.02011,0.00746,0.01158,0.00556,0.00666,0.01907,0.00223,0.01431
Gynuella,0.0,0.0,0.00148,0.00075,0.00281,0.0,0.0,0.0,0.0,0.0,0.00182,0.0,0.00335,0.00238
Haematobacter,0.00209,0.01192,0.0089,0.0105,0.00842,0.00484,0.00402,0.00497,0.02027,0.01112,0.01756,0.08885,0.0067,0.01192
Haematospirillum,0.00209,0.0,0.0,0.00075,0.0,0.00097,0.00402,0.00249,0.0,0.00185,0.00363,0.0,0.00223,0.00119
Haemophilus,0.00626,0.0053,0.0,0.00375,0.00421,0.00194,0.02815,0.00124,0.00579,0.01298,0.00666,0.0026,0.0458,0.00596
Hafnia,0.00209,0.00132,0.0,0.00375,0.00421,0.00097,0.00402,0.00124,0.0029,0.0,0.00182,0.00303,0.00335,0.00238
Hahella,0.01043,0.00662,0.01038,0.00525,0.00421,0.00387,0.01609,0.00124,0.0029,0.00556,0.00666,0.0052,0.02793,0.01431
Haifavirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0
Haladaptatus,0.00626,0.00265,0.00297,0.0045,0.0014,0.0029,0.00402,0.00373,0.0029,0.00371,0.00182,0.00217,0.00447,0.00477
Halalkaliarchaeum,0.0,0.00132,0.0,0.003,0.0014,0.0,0.0,0.0,0.0,0.0,0.00182,0.00087,0.0,0.00358
Halalkalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.0
Halalkalibacterium (ex Joshi et al. 2022),0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Halalkalicoccus,0.00209,0.00265,0.0,0.0015,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0
Halanaeroarchaeum,0.00209,0.00132,0.0,0.00075,0.0014,0.0,0.00402,0.00249,0.0029,0.00185,0.00182,0.00043,0.00112,0.00119
Halanaerobium,0.0,0.0,0.00148,0.0,0.0,0.00194,0.0,0.00124,0.0,0.0,0.00121,0.0,0.0,0.00119
Halapricum,0.00417,0.00132,0.0,0.00075,0.00281,0.00387,0.00804,0.00124,0.00579,0.00556,0.00182,0.0013,0.00559,0.00119
Halarchaeum,0.0,0.0,0.0,0.003,0.00421,0.00194,0.0,0.0,0.0029,0.00742,0.00061,0.00173,0.00112,0.0
Halarcobacter,0.0,0.0,0.0,0.00075,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.00217,0.00112,0.00238
Haliangium,0.07924,0.04239,0.04893,0.036,0.03648,0.03195,0.01609,0.0572,0.05212,0.04821,0.02846,0.00954,0.04133,0.03935
Halioglobus,0.00626,0.0053,0.00741,0.0075,0.00281,0.00097,0.01207,0.00497,0.0,0.00556,0.00787,0.00217,0.00335,0.00358
Haliovirga,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haliscomenobacter,0.0,0.00132,0.00297,0.00375,0.00561,0.0,0.00804,0.00622,0.01158,0.00185,0.01029,0.0026,0.00335,0.00238
Haloarcula,0.00209,0.00265,0.00593,0.00375,0.0014,0.00097,0.0,0.0,0.0,0.0,0.00061,0.00043,0.00223,0.00119
Halobacillus,0.00417,0.00132,0.00741,0.0,0.00281,0.00194,0.00402,0.00249,0.0,0.0,0.00121,0.0,0.00335,0.00119
Halobacteriovorax,0.00209,0.00265,0.00297,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.00061,0.00217,0.0,0.00238
Halobacterium,0.00834,0.00397,0.00445,0.00375,0.00561,0.00775,0.0,0.01368,0.01448,0.00742,0.00424,0.00217,0.00335,0.00596
Halobacteroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Halobaculum,0.01668,0.01457,0.02669,0.02325,0.00702,0.01646,0.01207,0.01865,0.02317,0.01112,0.01817,0.00693,0.02122,0.01669
Halobellus,0.0,0.00132,0.0,0.00525,0.00842,0.00484,0.00402,0.00124,0.0,0.00371,0.00182,0.00087,0.00112,0.00238
Halobiforma,0.00417,0.00132,0.00297,0.0015,0.0014,0.0,0.00402,0.0,0.0029,0.00185,0.0,0.00087,0.0,0.00119
Halocatena,0.0,0.0,0.0,0.00075,0.00281,0.00097,0.0,0.0,0.0,0.00185,0.00061,0.00043,0.0,0.0
Halococcoides,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.00185,0.0,0.00087,0.0,0.00119
Halococcus,0.0,0.0053,0.0,0.00375,0.0014,0.00194,0.0,0.00249,0.0029,0.00371,0.00061,0.0,0.00335,0.00358
Halodesulfurarchaeum,0.0,0.0,0.0,0.0,0.0014,0.00194,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.00119
Haloferax,0.00626,0.00397,0.0089,0.0015,0.0014,0.0029,0.00804,0.00249,0.00869,0.00927,0.00242,0.00217,0.00112,0.00119
Halogeometricum,0.0,0.0,0.0,0.00225,0.0014,0.00097,0.0,0.0,0.0,0.0,0.0,0.00087,0.0,0.0
Haloglomus,0.00417,0.0053,0.0,0.00375,0.00421,0.00387,0.00402,0.00124,0.0029,0.00927,0.00363,0.00173,0.00559,0.00358
Halohasta,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00249,0.0,0.0,0.00061,0.0,0.00112,0.00119
Halolamina,0.0,0.0,0.00593,0.00075,0.0014,0.0,0.00402,0.00124,0.0029,0.0,0.00182,0.0013,0.00112,0.0
Halomarina,0.00209,0.00397,0.00297,0.003,0.00561,0.0029,0.0,0.00373,0.0,0.00185,0.00242,0.0026,0.01117,0.00596
Halomicroarcula,0.00417,0.00662,0.0089,0.009,0.01123,0.00871,0.01207,0.01368,0.01737,0.00556,0.00606,0.0078,0.01564,0.01073
Halomicrobium,0.00626,0.0053,0.00593,0.0075,0.00281,0.00871,0.00804,0.00497,0.00579,0.01298,0.00242,0.00693,0.0067,0.00358
Halomicronema,0.00209,0.00132,0.00445,0.00225,0.0014,0.00194,0.00402,0.00124,0.00579,0.0,0.00303,0.00087,0.00223,0.00238
Halomonas,0.24189,0.16823,0.27284,0.26471,0.19926,0.21492,0.15685,0.2201,0.27799,0.23176,0.23495,0.15387,0.3798,0.25874
Halopenitus,0.0,0.0,0.0,0.00075,0.0014,0.00097,0.0,0.0,0.00869,0.00185,0.0,0.00087,0.0,0.00119
Halopiger,0.0,0.00132,0.00297,0.00225,0.0014,0.0,0.0,0.00124,0.0,0.0,0.0,0.00043,0.00112,0.0
Haloplanus,0.00834,0.0053,0.00297,0.012,0.00561,0.0029,0.00402,0.00373,0.01448,0.01669,0.00484,0.00477,0.00782,0.00358
Haloprofundus,0.0,0.0053,0.00148,0.00975,0.00421,0.00194,0.00402,0.00249,0.0029,0.00371,0.00121,0.0013,0.00223,0.0
Halopseudomonas,0.05005,0.04504,0.05783,0.04949,0.03227,0.03873,0.06033,0.03979,0.04923,0.05191,0.03633,0.03034,0.0916,0.05962
Haloquadratum,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Halorarius,0.0,0.00132,0.00741,0.00375,0.0014,0.00194,0.0,0.00622,0.0,0.00185,0.00121,0.00173,0.00112,0.00238
Halorhabdus,0.00626,0.00397,0.00297,0.00225,0.0,0.00097,0.0,0.00497,0.00869,0.00371,0.00061,0.00217,0.00447,0.0
Halorhodospira,0.0146,0.01192,0.01928,0.0165,0.00842,0.00968,0.0,0.00497,0.01737,0.01669,0.00666,0.0052,0.00894,0.01312
Halorientalis,0.00834,0.00265,0.00741,0.0015,0.00421,0.00097,0.0,0.00497,0.0,0.01298,0.00606,0.00217,0.00447,0.00477
Halorubrum,0.01668,0.01722,0.02224,0.01575,0.02105,0.01355,0.00804,0.02487,0.02606,0.01669,0.01332,0.00867,0.02011,0.00715
Halorussus,0.00626,0.00662,0.00741,0.00975,0.00842,0.00775,0.01207,0.00746,0.01448,0.00742,0.00484,0.0039,0.00782,0.00715
Halosegnis,0.0,0.00265,0.00445,0.00075,0.0014,0.00194,0.00402,0.00249,0.0,0.00185,0.00182,0.00087,0.00112,0.00119
Halosimplex,0.0146,0.00397,0.00445,0.0075,0.00421,0.00194,0.00402,0.00622,0.0029,0.00185,0.00606,0.00563,0.01005,0.00477
Halosolutus,0.00209,0.00132,0.00593,0.00225,0.00561,0.00484,0.0,0.00373,0.0029,0.00371,0.00363,0.00347,0.00894,0.00596
Halostagnicola,0.00209,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.00579,0.00185,0.00182,0.00043,0.0,0.0
Halotalea,0.00417,0.00795,0.01186,0.0075,0.00702,0.00871,0.00402,0.00622,0.00579,0.00556,0.00666,0.00563,0.00782,0.00238
Haloterrigena,0.0,0.00397,0.00593,0.00825,0.0,0.00387,0.00402,0.00249,0.0029,0.00556,0.00242,0.0026,0.00335,0.00835
Halothece,0.0,0.0,0.00148,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112,0.00119
Halothermothrix,0.00209,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halothiobacillus,0.01043,0.00662,0.01186,0.0105,0.00842,0.00775,0.01207,0.00746,0.00579,0.00556,0.00545,0.0039,0.02793,0.00954
Halotia,0.00209,0.0,0.00148,0.00075,0.0014,0.00097,0.0,0.00124,0.0,0.0,0.00061,0.0,0.0,0.00238
Halovenus,0.0,0.00132,0.0,0.00075,0.0,0.00194,0.00402,0.00249,0.0,0.0,0.0,0.00043,0.00112,0.00119
Halovivax,0.00417,0.00132,0.00741,0.0045,0.00281,0.00968,0.00804,0.0087,0.0029,0.00185,0.00303,0.00347,0.0067,0.00119
Hamiltonella,0.0,0.00132,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00447,0.00119
Hankyongella,0.00834,0.01457,0.00741,0.02325,0.00702,0.01355,0.00402,0.0087,0.03475,0.01112,0.01151,0.00867,0.0134,0.0155
Haploplasma,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0
Hartmannibacter,0.02502,0.03312,0.05783,0.03974,0.03648,0.04066,0.02413,0.04477,0.02027,0.03152,0.01756,0.02731,0.02234,0.031
Hathewaya,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.00869,0.0,0.0,0.0,0.0,0.0
Helcobacillus,0.00834,0.0,0.00593,0.006,0.0014,0.00581,0.0,0.00497,0.0029,0.01112,0.00424,0.0039,0.00447,0.00715
Helicobacter,0.00417,0.00795,0.00297,0.00225,0.00561,0.00387,0.0,0.00373,0.0029,0.00927,0.00363,0.00347,0.01452,0.00477
Heliomicrobium,0.0,0.00132,0.00741,0.00375,0.00421,0.01259,0.0,0.00373,0.0029,0.00185,0.00182,0.00303,0.00223,0.00596
Heliorestis,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.00112,0.00119
Hemiselmis,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0013,0.00112,0.0
Hepatoplasma,0.0,0.0,0.00148,0.0,0.0,0.00097,0.0,0.0,0.0,0.00185,0.00061,0.0,0.0,0.00238
Herbaspirillum,0.19393,0.15896,0.10824,0.34795,0.1712,0.28076,0.08044,0.17285,0.24325,0.19838,0.23434,0.14173,0.21671,0.18959
Herbiconiux,0.02085,0.01192,0.01483,0.0195,0.02105,0.01162,0.0362,0.02487,0.00869,0.01483,0.01695,0.01474,0.02234,0.01908
Herbinix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.0,0.0
Herminiimonas,0.00417,0.00265,0.00297,0.0105,0.00281,0.00581,0.00804,0.00622,0.0029,0.00371,0.00363,0.0013,0.01005,0.00477
Heyndrickxia,0.00209,0.00265,0.00297,0.0015,0.00281,0.0,0.0,0.00622,0.0,0.00742,0.00182,0.00087,0.00112,0.00238
Hippea,0.0,0.0,0.0,0.0,0.0014,0.00097,0.0,0.0,0.0,0.00185,0.00061,0.0,0.0,0.0
Hirschia,0.00209,0.0,0.00148,0.003,0.0,0.00194,0.00402,0.00124,0.0,0.0,0.00061,0.0,0.0,0.00358
Histophilus,0.0,0.0,0.0,0.0,0.0,0.00097,0.0,0.0,0.0,0.00371,0.00061,0.00043,0.00559,0.00477
Hoaglandella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119
Hoeflea,0.02919,0.04371,0.03262,0.036,0.02105,0.02711,0.04424,0.03233,0.00869,0.00742,0.01817,0.01777,0.02904,0.02504
Holophaga,0.01043,0.02384,0.00297,0.00825,0.01824,0.01162,0.01207,0.0087,0.02317,0.00927,0.04481,0.00824,0.01564,0.01908
Homo,0.12303,0.07418,0.30101,0.10424,0.10945,1.34183,0.06033,0.06342,0.11583,0.16686,0.13746,0.53008,0.11841,0.10254
Homoserinibacter,0.00834,0.0,0.00741,0.0045,0.0014,0.01065,0.0,0.00995,0.01448,0.01112,0.00666,0.00737,0.00894,0.00358
Horticoccus,0.04796,0.02649,0.01779,0.03375,0.03368,0.02517,0.0,0.00746,0.01737,0.02225,0.01272,0.0013,0.01005,0.02981
Hoylesella,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.00087,0.0,0.00358
Hoyosella,0.00209,0.0053,0.00445,0.0045,0.00702,0.00484,0.00402,0.00249,0.0029,0.00185,0.00303,0.00303,0.00335,0.00715
Humibacter,0.00834,0.00265,0.01483,0.00825,0.00702,0.01936,0.00804,0.00995,0.0,0.00185,0.00727,0.00824,0.00223,0.00596
Humisphaera,0.01877,0.01325,0.03262,0.0165,0.00842,0.00581,0.00402,0.01368,0.02317,0.02781,0.01272,0.00433,0.00894,0.02027
Hungatella,0.0,0.00265,0.0,0.00075,0.0014,0.00097,0.0,0.00124,0.0029,0.00185,0.00121,0.0026,0.00223,0.00119
Hwangdonia,0.00209,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.00185,0.0,0.0013,0.00112,0.0
Hydrocarboniclastica,0.00417,0.0,0.00148,0.00075,0.00281,0.00194,0.0,0.00373,0.0,0.00742,0.00303,0.0013,0.00112,0.00238
Hydrogenibacillus,0.0,0.00397,0.01928,0.0045,0.01684,0.0029,0.0,0.00373,0.00579,0.00556,0.00363,0.00173,0.01117,0.01192
Hydrogenimonas,0.0,0.0053,0.00297,0.0,0.0014,0.00097,0.0,0.00373,0.0029,0.00185,0.00061,0.0,0.00447,0.00119
Hydrogenobacter,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.00124,0.0,0.0,0.00061,0.0,0.0,0.00238
Hydrogenobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.0,0.00238
Hydrogenophaga,0.80907,1.08089,0.47005,1.59204,0.58656,0.47729,0.32175,0.73865,1.15831,1.09389,2.36703,1.46411,0.79982,1.25914
Hydrogenophilus,0.00834,0.00397,0.00297,0.003,0.00702,0.00194,0.00804,0.00746,0.00579,0.01112,0.00545,0.00347,0.00223,0.01073
Hydrogenovibrio,0.00417,0.00265,0.00593,0.00075,0.0,0.0,0.0,0.00249,0.0029,0.01483,0.00484,0.0026,0.01229,0.00715
Hylemonella,0.08758,0.0967,0.01483,0.08474,0.03648,0.02808,0.00804,0.03855,0.04923,0.10568,0.13019,0.06371,0.05474,0.09897
Hymenobacter,0.07298,0.05299,0.07859,0.10799,0.05894,0.06583,0.04826,0.05596,0.12162,0.08158,0.06661,0.04508,0.08378,0.06558
Hypericibacter,0.14388,0.07948,0.16459,0.10199,0.11928,0.09681,0.07642,0.10072,0.07819,0.07972,0.06843,0.04248,0.10612,0.08823
Hyperthermus,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyphobacterium,0.00834,0.0053,0.00741,0.00675,0.00421,0.00581,0.00804,0.01119,0.0,0.00556,0.00242,0.00173,0.00335,0.00358
Hyphococcus,0.0,0.00265,0.00297,0.00525,0.00281,0.00387,0.01609,0.00497,0.00579,0.00185,0.0,0.00217,0.00447,0.00238
Hyphomicrobium,0.35032,0.33646,0.55012,0.23397,0.33959,0.29625,0.28153,0.2599,0.31274,0.24473,0.27915,0.06978,0.23235,0.28736
Hyphomonas,0.04379,0.06358,0.06524,0.07199,0.06595,0.03292,0.02815,0.0485,0.03765,0.05562,0.03997,0.02557,0.03798,0.04054
Iamia,0.18767,0.13246,0.29211,0.21672,0.1277,0.08229,0.11663,0.1915,0.2085,0.20395,0.15623,0.10662,0.07038,0.16335
Iapetusvirus,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ichthyocystis,0.00417,0.00265,0.00148,0.00075,0.0,0.0,0.0,0.00124,0.0029,0.0,0.00121,0.00043,0.0,0.00358
Ideonella,0.11052,0.10597,0.11566,0.24297,0.10244,0.07164,0.0362,0.143,0.17664,0.26884,0.41358,0.39398,0.24017,0.19436
Idiomarina,0.00417,0.0053,0.00445,0.00675,0.00281,0.00194,0.00402,0.00249,0.0,0.00927,0.00848,0.0039,0.03016,0.00715
Ignatzschineria,0.0,0.0,0.0,0.0,0.0,0.0,0.00402,0.0,0.0,0.0,0.00061,0.00043,0.00223,0.00119
Ignavibacterium,0.00209,0.0053,0.00148,0.00075,0.00561,0.00484,0.00402,0.00373,0.00579,0.00556,0.00182,0.00087,0.00782,0.00358
Ignavigranum,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.00043,0.0,0.0
Ignicoccus,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ilumatobacter,0.06256,0.08743,0.11714,0.17398,0.09963,0.03873,0.02413,0.10943,0.12452,0.1131,0.10355,0.03381,0.04021,0.12043
Ilyobacter,0.0,0.00132,0.0,0.0,0.00421,0.0029,0.00804,0.0,0.0029,0.00185,0.00121,0.0,0.00112,0.0
Immundisolibacter,0.03336,0.02384,0.03855,0.03899,0.00842,0.02033,0.0,0.02736,0.00579,0.01483,0.08054,0.01387,0.03463,0.03219
Imperialibacter,0.0,0.00132,0.0,0.0045,0.0,0.00097,0.0,0.00124,0.0,0.0,0.00061,0.00173,0.00112,0.00358
Imtechella,0.0,0.00132,0.0,0.0,0.00281,0.0,0.0,0.00124,0.0,0.0,0.00121,0.00087,0.0,0.0
Imvubuvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0
Indioceanicola,0.01668,0.0159,0.01928,0.01875,0.01123,0.01936,0.02413,0.01368,0.01737,0.01112,0.00908,0.0052,0.02011,0.01431
Infirmifilum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.00119
Inhella,0.03545,0.04901,0.02817,0.08699,0.02666,0.02227,0.01609,0.03357,0.04923,0.06489,0.11445,0.05678,0.04357,0.03696
Intestinibacillus,0.00626,0.0,0.00148,0.00075,0.00842,0.0,0.0,0.00124,0.0029,0.00185,0.00061,0.00043,0.0,0.00358
Intestinibaculum,0.0,0.0,0.00148,0.0,0.0,0.0,0.00402,0.0,0.0029,0.0,0.0,0.0,0.0,0.00119
Intestinimonas,0.0,0.00132,0.0,0.00075,0.00281,0.00097,0.0,0.00124,0.0029,0.00185,0.00121,0.00173,0.00112,0.0
Intrasporangium,0.02919,0.03047,0.02966,0.01575,0.02807,0.04163,0.00402,0.04228,0.04923,0.05562,0.04299,0.06415,0.09383,0.02027
Iodobacter,0.0,0.00397,0.00148,0.0105,0.0014,0.00484,0.00402,0.0,0.01158,0.00371,0.00727,0.0013,0.01564,0.00238
Ishikawaella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.0,0.0
Isoalcanivorax,0.01043,0.00662,0.00297,0.0105,0.00281,0.00871,0.00402,0.00622,0.00869,0.00927,0.00545,0.00607,0.01564,0.00835
Isoptericola,0.02711,0.02649,0.03559,0.03675,0.05052,0.03873,0.00804,0.04974,0.03475,0.05377,0.0327,0.04594,0.04803,0.02265
Isosphaera,0.01043,0.0053,0.00741,0.00825,0.00281,0.00871,0.00804,0.00249,0.0029,0.00371,0.00242,0.00043,0.00559,0.00596
Janibacter,0.05213,0.07021,0.08897,0.08324,0.06876,0.09004,0.05631,0.12186,0.14189,0.14462,0.09931,0.21195,0.1765,0.04769
Jannaschia,0.05005,0.03444,0.043,0.04199,0.03087,0.02711,0.01207,0.02363,0.04633,0.02966,0.04965,0.07368,0.02346,0.062
Janthinobacterium,0.12094,0.10067,0.08897,0.18298,0.1277,0.07455,0.08446,0.11067,0.14479,0.15389,0.15683,0.11963,0.1508,0.14189
Janusvirus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.00112,0.0
Jatrophihabitans,0.06256,0.05828,0.06524,0.04049,0.09261,0.12198,0.03218,0.06466,0.03475,0.05377,0.04481,0.05028,0.0592,0.04173
Jejubacter,0.00209,0.00132,0.0,0.00225,0.0,0.00194,0.0,0.00124,0.0029,0.00185,0.00121,0.00087,0.0067,0.00119
Jeongeupia,0.02502,0.02119,0.01038,0.05549,0.02526,0.03679,0.01609,0.02984,0.0695,0.03523,0.0224,0.02947,0.05809,0.04412
Jeotgalibaca,0.00209,0.00265,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.00043,0.0,0.0
Jeotgalibacillus,0.00209,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0029,0.0,0.00121,0.0,0.0,0.0
